user_id,signup_date,country,persona,acquisition_channel
U81459,2024-02-08,India,hobbyist,organic
U81460,2024-01-03,India,hobbyist,referral
U81461,2024-02-29,USA,hobbyist,paid_ads
U81462,2024-02-07,India,team,paid_ads
U81463,2024-01-01,UK,professional,organic
U81464,2024-02-09,USA,professional,paid_ads
U81465,2024-01-25,India,student,paid_ads
U81466,2024-02-26,USA,student,paid_ads
U81467,2024-02-01,USA,hobbyist,organic
U81468,2024-02-15,Germany,hobbyist,paid_ads
U81469,2024-02-05,UK,hobbyist,referral
U81470,2024-01-04,USA,professional,organic
U81471,2024-02-24,USA,student,organic
U81472,2024-01-23,India,professional,referral
U81473,2024-01-16,USA,professional,organic
U81474,2024-01-11,India,student,email
U81475,2024-01-22,UK,student,paid_ads
U81476,2024-02-08,India,professional,organic
U81477,2024-02-02,UK,hobbyist,referral
U81478,2024-02-10,USA,hobbyist,paid_ads
U81479,2024-02-07,USA,team,organic
U81480,2024-02-25,USA,professional,organic
U81481,2024-01-13,Germany,hobbyist,paid_ads
U81482,2024-01-21,Germany,professional,paid_ads
U81483,2024-01-12,UK,professional,paid_ads
U81484,2024-02-24,USA,professional,paid_ads
U81485,2024-02-20,Germany,professional,organic
U81486,2024-01-26,USA,hobbyist,organic
U81487,2024-02-18,India,professional,referral
U81488,2024-02-24,USA,student,email
U81489,2024-02-22,India,student,email
U81490,2024-01-01,India,student,organic
U81491,2024-02-10,UK,student,organic
U81492,2024-02-26,UK,professional,paid_ads
U81493,2024-01-22,India,team,paid_ads
U81494,2024-01-27,UK,student,email
U81495,2024-02-26,USA,professional,paid_ads
U81496,2024-02-24,USA,hobbyist,organic
U81497,2024-02-01,USA,hobbyist,paid_ads
U81498,2024-01-08,India,student,email
U81499,2024-02-28,USA,hobbyist,organic
U81500,2024-02-03,USA,hobbyist,organic
U81501,2024-01-18,India,team,paid_ads
U81502,2024-01-04,India,hobbyist,email
U81503,2024-01-01,UK,hobbyist,referral
U81504,2024-02-25,USA,student,email
U81505,2024-02-22,UK,team,organic
U81506,2024-02-13,UK,student,paid_ads
U81507,2024-01-16,India,hobbyist,paid_ads
U81508,2024-01-30,India,professional,paid_ads
U81509,2024-01-23,India,team,paid_ads
U81510,2024-01-31,USA,team,organic
U81511,2024-01-28,USA,team,email
U81512,2024-02-19,UK,student,organic
U81513,2024-02-06,USA,team,organic
U81514,2024-01-16,India,hobbyist,organic
U81515,2024-02-10,India,hobbyist,email
U81516,2024-01-09,UK,team,paid_ads
U81517,2024-01-02,USA,student,paid_ads
U81518,2024-02-15,India,student,organic
U81519,2024-02-12,India,student,referral
U81520,2024-01-02,UK,student,paid_ads
U81521,2024-02-01,USA,student,paid_ads
U81522,2024-01-16,UK,student,referral
U81523,2024-02-22,UK,student,paid_ads
U81524,2024-02-20,UK,student,referral
U81525,2024-01-13,USA,hobbyist,paid_ads
U81526,2024-02-18,UK,team,paid_ads
U81527,2024-01-27,India,hobbyist,email
U81528,2024-01-31,India,student,email
U81529,2024-02-02,USA,professional,referral
U81530,2024-01-21,UK,team,email
U81531,2024-01-19,USA,student,organic
U81532,2024-02-17,India,professional,organic
U81533,2024-02-26,USA,team,organic
U81534,2024-01-13,USA,hobbyist,organic
U81535,2024-02-29,UK,professional,organic
U81536,2024-01-19,USA,student,referral
U81537,2024-02-04,India,professional,paid_ads
U81538,2024-02-04,UK,hobbyist,paid_ads
U81539,2024-02-02,USA,hobbyist,referral
U81540,2024-01-03,India,professional,paid_ads
U81541,2024-02-17,USA,professional,paid_ads
U81542,2024-01-21,UK,student,paid_ads
U81543,2024-02-09,USA,student,organic
U81544,2024-01-23,India,professional,organic
U81545,2024-02-17,USA,hobbyist,paid_ads
U81546,2024-02-29,USA,team,paid_ads
U81547,2024-02-14,Germany,student,email
U81548,2024-02-14,USA,hobbyist,organic
U81549,2024-01-11,USA,hobbyist,organic
U81550,2024-01-04,UK,student,paid_ads
U81551,2024-01-04,USA,team,paid_ads
U81552,2024-01-15,India,professional,paid_ads
U81553,2024-01-28,India,hobbyist,referral
U81554,2024-02-05,India,student,email
U81555,2024-01-08,USA,student,organic
U81556,2024-01-24,India,student,paid_ads
U81557,2024-02-03,USA,professional,paid_ads
U81558,2024-01-15,India,professional,referral
U81559,2024-01-23,India,student,organic
U81560,2024-02-29,Germany,professional,organic
U81561,2024-01-27,USA,student,organic
U81562,2024-01-14,USA,student,paid_ads
U81563,2024-02-29,UK,hobbyist,organic
U81564,2024-02-22,USA,team,referral
U81565,2024-01-02,India,hobbyist,paid_ads
U81566,2024-02-04,USA,hobbyist,paid_ads
U81567,2024-02-12,USA,team,email
U81568,2024-01-07,India,hobbyist,email
U81569,2024-01-16,India,student,paid_ads
U81570,2024-01-22,UK,hobbyist,paid_ads
U81571,2024-02-23,UK,hobbyist,paid_ads
U81572,2024-01-28,USA,professional,organic
U81573,2024-02-01,USA,student,email
U81574,2024-01-07,USA,student,organic
U81575,2024-01-22,UK,hobbyist,referral
U81576,2024-02-12,Germany,team,paid_ads
U81577,2024-01-02,UK,team,email
U81578,2024-01-08,USA,professional,organic
U81579,2024-01-07,UK,student,paid_ads
U81580,2024-02-07,UK,student,organic
U81581,2024-02-17,UK,student,paid_ads
U81582,2024-01-21,USA,professional,organic
U81583,2024-02-12,UK,student,email
U81584,2024-01-22,India,professional,organic
U81585,2024-02-04,India,student,paid_ads
U81586,2024-01-18,USA,student,organic
U81587,2024-01-09,Germany,professional,email
U81588,2024-02-18,India,professional,organic
U81589,2024-01-02,Germany,student,paid_ads
U81590,2024-02-28,USA,hobbyist,organic
U81591,2024-02-11,USA,hobbyist,organic
U81592,2024-02-11,USA,student,paid_ads
U81593,2024-01-17,India,hobbyist,paid_ads
U81594,2024-02-09,USA,hobbyist,email
U81595,2024-01-20,USA,team,paid_ads
U81596,2024-01-06,USA,professional,paid_ads
U81597,2024-01-11,India,professional,organic
U81598,2024-01-05,UK,hobbyist,organic
U81599,2024-02-25,USA,professional,email
U81600,2024-01-10,India,professional,organic
U81601,2024-01-23,India,hobbyist,paid_ads
U81602,2024-02-02,India,hobbyist,organic
U81603,2024-02-09,India,professional,paid_ads
U81604,2024-02-05,USA,student,paid_ads
U81605,2024-02-08,Germany,professional,organic
U81606,2024-02-20,USA,team,organic
U81607,2024-02-16,USA,student,email
U81608,2024-02-03,India,hobbyist,paid_ads
U81609,2024-01-17,USA,hobbyist,organic
U81610,2024-01-26,Germany,student,paid_ads
U81611,2024-02-22,India,student,paid_ads
U81612,2024-02-17,India,team,email
U81613,2024-01-27,Germany,student,organic
U81614,2024-02-15,India,hobbyist,organic
U81615,2024-01-03,UK,student,organic
U81616,2024-02-28,USA,student,paid_ads
U81617,2024-01-19,USA,student,paid_ads
U81618,2024-01-08,India,student,paid_ads
U81619,2024-01-17,Germany,student,organic
U81620,2024-02-19,UK,team,organic
U81621,2024-01-01,USA,student,organic
U81622,2024-01-07,Germany,professional,paid_ads
U81623,2024-02-05,India,student,organic
U81624,2024-01-03,India,hobbyist,paid_ads
U81625,2024-01-19,Germany,hobbyist,email
U81626,2024-02-11,India,team,referral
U81627,2024-01-27,India,hobbyist,organic
U81628,2024-01-03,UK,team,paid_ads
U81629,2024-02-03,Germany,hobbyist,organic
U81630,2024-01-05,Germany,team,organic
U81631,2024-02-18,Germany,hobbyist,organic
U81632,2024-02-06,India,professional,paid_ads
U81633,2024-02-27,UK,team,paid_ads
U81634,2024-02-15,UK,hobbyist,organic
U81635,2024-01-16,USA,hobbyist,referral
U81636,2024-02-25,India,team,paid_ads
U81637,2024-02-24,India,student,organic
U81638,2024-01-14,USA,student,referral
U81639,2024-01-30,Germany,student,referral
U81640,2024-02-01,USA,professional,organic
U81641,2024-02-28,USA,student,organic
U81642,2024-02-20,India,professional,email
U81643,2024-02-14,Germany,professional,organic
U81644,2024-01-12,USA,student,referral
U81645,2024-02-26,USA,hobbyist,email
U81646,2024-01-27,USA,hobbyist,referral
U81647,2024-01-26,UK,student,organic
U81648,2024-02-17,UK,professional,organic
U81649,2024-01-29,USA,professional,referral
U81650,2024-01-23,India,hobbyist,organic
U81651,2024-02-18,Germany,hobbyist,email
U81652,2024-01-22,USA,student,paid_ads
U81653,2024-01-20,India,professional,organic
U81654,2024-02-07,India,student,organic
U81655,2024-02-15,Germany,hobbyist,organic
U81656,2024-01-16,USA,professional,organic
U81657,2024-01-31,USA,student,organic
U81658,2024-01-03,Germany,hobbyist,paid_ads
U81659,2024-01-21,India,student,organic
U81660,2024-02-20,Germany,team,email
U81661,2024-02-08,Germany,professional,organic
U81662,2024-01-05,India,professional,organic
U81663,2024-01-20,USA,hobbyist,organic
U81664,2024-02-27,USA,student,paid_ads
U81665,2024-02-24,India,student,organic
U81666,2024-01-23,USA,hobbyist,organic
U81667,2024-02-01,USA,team,organic
U81668,2024-02-11,India,student,organic
U81669,2024-01-09,UK,professional,email
U81670,2024-01-03,USA,hobbyist,organic
U81671,2024-01-27,USA,student,paid_ads
U81672,2024-01-27,UK,student,email
U81673,2024-01-10,UK,team,email
U81674,2024-01-16,USA,student,paid_ads
U81675,2024-01-24,India,hobbyist,paid_ads
U81676,2024-01-23,USA,team,email
U81677,2024-01-09,UK,student,organic
U81678,2024-01-02,USA,hobbyist,organic
U81679,2024-01-06,UK,hobbyist,email
U81680,2024-02-06,USA,professional,organic
U81681,2024-02-04,USA,team,organic
U81682,2024-01-07,USA,professional,organic
U81683,2024-01-15,UK,hobbyist,paid_ads
U81684,2024-01-21,UK,professional,email
U81685,2024-02-07,India,team,organic
U81686,2024-02-05,UK,student,paid_ads
U81687,2024-01-23,USA,professional,organic
U81688,2024-01-29,USA,team,paid_ads
U81689,2024-01-13,UK,hobbyist,email
U81690,2024-02-24,USA,student,email
U81691,2024-01-05,India,professional,paid_ads
U81692,2024-02-16,USA,team,paid_ads
U81693,2024-02-08,USA,professional,email
U81694,2024-02-08,India,hobbyist,paid_ads
U81695,2024-02-11,UK,professional,referral
U81696,2024-02-14,USA,professional,paid_ads
U81697,2024-02-25,India,hobbyist,paid_ads
U81698,2024-02-12,Germany,hobbyist,paid_ads
U81699,2024-01-01,USA,student,organic
U81700,2024-01-20,USA,student,email
U81701,2024-02-12,USA,team,email
U81702,2024-01-01,India,professional,organic
U81703,2024-02-04,USA,student,paid_ads
U81704,2024-02-09,USA,professional,organic
U81705,2024-02-14,USA,student,email
U81706,2024-02-29,India,team,paid_ads
U81707,2024-01-07,UK,hobbyist,organic
U81708,2024-02-04,Germany,professional,email
U81709,2024-02-21,India,professional,email
U81710,2024-02-03,India,student,organic
U81711,2024-02-19,UK,team,email
U81712,2024-01-05,Germany,student,paid_ads
U81713,2024-01-29,USA,hobbyist,email
U81714,2024-02-19,India,student,email
U81715,2024-02-17,India,hobbyist,paid_ads
U81716,2024-01-27,India,team,paid_ads
U81717,2024-01-07,India,hobbyist,paid_ads
U81718,2024-01-01,USA,hobbyist,organic
U81719,2024-01-09,India,professional,organic
U81720,2024-02-16,India,student,organic
U81721,2024-02-27,India,student,organic
U81722,2024-01-01,Germany,professional,paid_ads
U81723,2024-01-27,UK,student,organic
U81724,2024-01-17,USA,professional,organic
U81725,2024-02-01,India,professional,email
U81726,2024-02-10,USA,team,organic
U81727,2024-02-24,USA,professional,organic
U81728,2024-01-30,UK,student,paid_ads
U81729,2024-01-15,Germany,hobbyist,referral
U81730,2024-02-11,USA,student,organic
U81731,2024-01-28,USA,team,organic
U81732,2024-02-21,UK,hobbyist,organic
U81733,2024-01-03,UK,team,paid_ads
U81734,2024-01-28,USA,team,organic
U81735,2024-01-05,USA,student,email
U81736,2024-01-02,India,hobbyist,organic
U81737,2024-02-23,Germany,professional,referral
U81738,2024-02-07,USA,team,paid_ads
U81739,2024-01-16,UK,professional,organic
U81740,2024-02-13,USA,professional,referral
U81741,2024-01-17,India,hobbyist,organic
U81742,2024-01-12,India,student,paid_ads
U81743,2024-01-26,Germany,team,referral
U81744,2024-02-26,USA,hobbyist,organic
U81745,2024-02-18,USA,professional,organic
U81746,2024-02-23,India,professional,email
U81747,2024-01-07,Germany,team,organic
U81748,2024-01-24,India,professional,email
U81749,2024-01-16,India,hobbyist,referral
U81750,2024-01-18,UK,professional,organic
U81751,2024-02-28,India,student,paid_ads
U81752,2024-01-08,USA,hobbyist,paid_ads
U81753,2024-01-27,USA,student,organic
U81754,2024-01-26,India,professional,organic
U81755,2024-01-31,UK,hobbyist,email
U81756,2024-01-18,UK,professional,organic
U81757,2024-01-02,India,student,paid_ads
U81758,2024-02-10,India,hobbyist,organic
U81759,2024-01-23,India,professional,organic
U81760,2024-02-25,USA,student,paid_ads
U81761,2024-02-17,Germany,student,paid_ads
U81762,2024-02-18,USA,hobbyist,paid_ads
U81763,2024-02-11,USA,hobbyist,organic
U81764,2024-01-22,UK,hobbyist,organic
U81765,2024-02-02,USA,professional,paid_ads
U81766,2024-02-22,USA,team,organic
U81767,2024-01-18,USA,student,organic
U81768,2024-01-15,USA,professional,email
U81769,2024-02-10,India,professional,email
U81770,2024-01-03,USA,hobbyist,organic
U81771,2024-02-17,USA,professional,paid_ads
U81772,2024-02-27,USA,student,email
U81773,2024-01-23,USA,professional,organic
U81774,2024-02-16,UK,team,organic
U81775,2024-01-02,USA,student,organic
U81776,2024-02-11,India,student,organic
U81777,2024-01-04,India,team,organic
U81778,2024-01-26,India,professional,email
U81779,2024-01-19,UK,student,email
U81780,2024-02-18,India,team,paid_ads
U81781,2024-01-10,USA,professional,organic
U81782,2024-01-22,India,student,paid_ads
U81783,2024-02-22,UK,hobbyist,paid_ads
U81784,2024-01-06,USA,professional,paid_ads
U81785,2024-01-01,UK,student,referral
U81786,2024-02-12,USA,team,organic
U81787,2024-01-16,UK,hobbyist,organic
U81788,2024-02-25,USA,hobbyist,paid_ads
U81789,2024-02-21,India,hobbyist,organic
U81790,2024-01-07,USA,student,organic
U81791,2024-01-24,India,team,organic
U81792,2024-02-04,India,hobbyist,email
U81793,2024-01-14,India,professional,organic
U81794,2024-01-04,India,team,email
U81795,2024-02-10,Germany,team,organic
U81796,2024-01-15,USA,professional,organic
U81797,2024-02-13,USA,student,email
U81798,2024-02-26,UK,hobbyist,organic
U81799,2024-02-17,Germany,hobbyist,referral
U81800,2024-01-23,India,hobbyist,organic
U81801,2024-01-19,Germany,professional,email
U81802,2024-01-14,UK,student,paid_ads
U81803,2024-01-27,UK,professional,paid_ads
U81804,2024-02-05,UK,student,organic
U81805,2024-02-24,India,team,referral
U81806,2024-02-07,USA,student,email
U81807,2024-01-22,USA,team,paid_ads
U81808,2024-01-11,India,student,organic
U81809,2024-01-04,Germany,student,paid_ads
U81810,2024-02-27,USA,team,referral
U81811,2024-02-01,India,professional,referral
U81812,2024-02-09,USA,student,paid_ads
U81813,2024-02-10,USA,professional,organic
U81814,2024-02-27,USA,student,organic
U81815,2024-02-24,UK,student,paid_ads
U81816,2024-01-24,Germany,team,paid_ads
U81817,2024-02-27,USA,student,organic
U81818,2024-02-03,India,hobbyist,organic
U81819,2024-02-21,USA,professional,email
U81820,2024-01-03,UK,student,organic
U81821,2024-02-07,India,team,paid_ads
U81822,2024-01-02,UK,professional,email
U81823,2024-01-23,UK,professional,organic
U81824,2024-02-09,India,hobbyist,email
U81825,2024-01-20,USA,student,referral
U81826,2024-02-25,USA,professional,organic
U81827,2024-01-08,Germany,team,organic
U81828,2024-02-04,USA,student,email
U81829,2024-02-18,USA,student,paid_ads
U81830,2024-02-12,UK,student,paid_ads
U81831,2024-01-03,India,team,organic
U81832,2024-02-01,India,professional,paid_ads
U81833,2024-02-27,Germany,hobbyist,organic
U81834,2024-01-31,Germany,student,paid_ads
U81835,2024-02-13,UK,hobbyist,email
U81836,2024-02-15,USA,student,organic
U81837,2024-01-31,USA,professional,organic
U81838,2024-01-01,UK,professional,organic
U81839,2024-01-12,India,team,organic
U81840,2024-01-18,UK,hobbyist,organic
U81841,2024-01-24,USA,team,organic
U81842,2024-02-05,USA,student,paid_ads
U81843,2024-01-29,USA,hobbyist,organic
U81844,2024-01-25,USA,student,email
U81845,2024-01-23,India,professional,email
U81846,2024-01-03,India,team,organic
U81847,2024-01-30,UK,student,referral
U81848,2024-01-17,USA,professional,organic
U81849,2024-02-14,UK,professional,organic
U81850,2024-02-18,USA,team,organic
U81851,2024-01-30,USA,professional,paid_ads
U81852,2024-02-18,USA,hobbyist,organic
U81853,2024-02-27,USA,hobbyist,email
U81854,2024-01-19,USA,student,email
U81855,2024-01-05,India,hobbyist,paid_ads
U81856,2024-02-09,USA,student,organic
U81857,2024-02-25,India,professional,email
U81858,2024-02-03,USA,hobbyist,paid_ads
U81859,2024-02-26,India,student,referral
U81860,2024-01-09,USA,hobbyist,paid_ads
U81861,2024-02-08,India,team,email
U81862,2024-02-17,India,student,email
U81863,2024-02-13,UK,hobbyist,organic
U81864,2024-01-26,India,team,organic
U81865,2024-02-22,India,professional,organic
U81866,2024-01-05,India,student,paid_ads
U81867,2024-01-24,USA,student,email
U81868,2024-01-31,Germany,professional,paid_ads
U81869,2024-01-24,India,professional,organic
U81870,2024-01-21,Germany,hobbyist,organic
U81871,2024-01-22,USA,professional,paid_ads
U81872,2024-02-07,USA,hobbyist,paid_ads
U81873,2024-01-22,USA,professional,paid_ads
U81874,2024-01-21,USA,hobbyist,email
U81875,2024-02-26,USA,student,organic
U81876,2024-01-30,USA,professional,paid_ads
U81877,2024-02-18,USA,team,paid_ads
U81878,2024-02-16,India,hobbyist,paid_ads
U81879,2024-01-10,India,hobbyist,referral
U81880,2024-01-03,UK,professional,organic
U81881,2024-02-08,UK,student,email
U81882,2024-01-29,UK,professional,paid_ads
U81883,2024-01-25,Germany,student,organic
U81884,2024-01-02,USA,professional,organic
U81885,2024-01-13,UK,student,referral
U81886,2024-01-27,UK,professional,organic
U81887,2024-01-29,India,team,organic
U81888,2024-01-14,USA,team,referral
U81889,2024-01-04,USA,hobbyist,organic
U81890,2024-01-08,India,team,organic
U81891,2024-01-05,India,hobbyist,paid_ads
U81892,2024-02-13,UK,hobbyist,paid_ads
U81893,2024-01-27,UK,professional,organic
U81894,2024-01-24,USA,hobbyist,organic
U81895,2024-02-13,USA,professional,organic
U81896,2024-02-12,India,professional,paid_ads
U81897,2024-02-03,India,student,paid_ads
U81898,2024-01-28,USA,hobbyist,organic
U81899,2024-01-24,India,student,referral
U81900,2024-02-23,USA,student,organic
U81901,2024-01-05,USA,team,organic
U81902,2024-01-13,USA,team,referral
U81903,2024-01-18,India,professional,email
U81904,2024-02-24,USA,professional,email
U81905,2024-01-17,UK,student,email
U81906,2024-01-30,USA,student,paid_ads
U81907,2024-02-07,India,student,organic
U81908,2024-01-19,UK,hobbyist,paid_ads
U81909,2024-01-22,India,hobbyist,organic
U81910,2024-02-18,Germany,team,paid_ads
U81911,2024-02-18,India,hobbyist,organic
U81912,2024-01-18,USA,student,email
U81913,2024-01-26,UK,hobbyist,referral
U81914,2024-01-15,India,professional,paid_ads
U81915,2024-02-24,India,professional,organic
U81916,2024-01-28,USA,professional,organic
